MA_ID;caseID;system;Phylum;resp.categ;resp.scale;resp.subset;res.unit;log10cellsize;newresp;resptype
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.29508973;-1.073346276;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.333325442;-0.819356977;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.358539704;-0.565178275;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.516454378;-1.076566125;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.515270609;-0.712912543;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.501775652;-0.567261707;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.539774611;-0.240541692;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.566646148;-0.495478006;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.474430608;-0.166863961;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.462356172;-0.457597424;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.370732516;-0.310810171;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.370732516;-0.310810171;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.370732516;-0.310810171;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.656612529;-0.133150244;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.747525924;-0.061745348;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.512547943;0.123490696;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.524504001;0.450589517;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.446375302;0.451725934;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.615180643;0.594725129;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.640868412;0.703442398;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.030564894;0.988683176;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.069510867;1.024480326;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.146929305;1.241536058;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.237842701;1.312940954;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.317628676;0.802689521;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.30555424;0.511956059;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.110942753;0.296604953;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.471755292;1.454993134;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.679033098;1.779250912;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.744140347;1.778303897;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.630143473;0.798143852;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.604100573;0.798522657;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.707798665;0.942468867;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.879208296;0.285430181;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.811141626;1.195511151;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.888796818;1.339836166;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.01853781;1.48340357;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.978881576;1.66579857;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.978644822;1.738529287;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.874236469;1.812775226;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.886784412;1.958047256;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;3.990127373;2.21108954;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.016525404;2.10161466;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.108385814;1.88209669;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.253042284;1.44362896;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.280268952;1.079596572;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.306785359;0.933756333;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.21528008;1.044178228;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.476300963;0.858563379;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.384203798;1.150812065;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.474880438;1.294947677;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.382783277;1.587196363;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.408352669;1.73227899;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.472868035;1.913158767;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.680856101;2.019224395;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.591363226;1.511435201;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.721577727;1.509541172;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.8519106;1.471281784;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.432383164;2.350111274;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.302050286;2.388370662;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.381007625;2.132676737;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.121407263;1.881907287;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.147095033;1.990624556;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;4.249609356;2.498224348;log
MS041;MS041_1;M;Bacillariophyta;element content;absolute;C content;LN_pg_per_cell;3.868938178;2.550472957;log
MS041;MS041_1;M;Bacillariophyta;element content;absolute;C content;LN_pg_per_cell;1.62324929;0.773786445;log
MS041;MS041_1;M;Bacillariophyta;element content;absolute;C content;LN_pg_per_cell;2.741939078;1.809155532;log
MS041;MS041_1;M;Chrysophyta;element content;absolute;C content;LN_pg_per_cell;2.66651798;1.677606953;log
MS041;MS041_1;M;Chrysophyta;element content;absolute;C content;LN_pg_per_cell;1.770852012;0.547774705;log
MS041;MS041_1;M;Chrysophyta;element content;absolute;C content;LN_pg_per_cell;1.799340549;0.442479769;log
MS041;MS041_1;M;Chrysophyta;element content;absolute;C content;LN_pg_per_cell;2.562292865;1.255272505;log
MS041;MS041_1;M;Chlorophyta;element content;absolute;C content;LN_pg_per_cell;3.530455844;2.986632917;log
MS041;MS041_1;M;Chlorophyta;element content;absolute;C content;LN_pg_per_cell;2.45484486;1.620136055;log
MS041;MS041_1;M;Chlorophyta;element content;absolute;C content;LN_pg_per_cell;0.954242509;0.133538908;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.389166085;1.51054501;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.7930916;1.59439255;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.936010796;2.019946682;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.826074803;2.006037955;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.88422877;2.184123354;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.57863921;1.51054501;log
MS041;MS041_1;M;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;2.434568904;1.609594409;log
MS041;MS041_1;M;Dinophyta;element content;absolute;C content;LN_pg_per_cell;4.539866145;3.464370301;log
MS041;MS041_1;M;Dinophyta;element content;absolute;C content;LN_pg_per_cell;2.57863921;1.579783597;log
MS041;MS041_1;M;Dinophyta;element content;absolute;C content;LN_pg_per_cell;2.946943271;2.055989583;log
MS041;MS041_1;M;Dinophyta;element content;absolute;C content;LN_pg_per_cell;3.526597709;2.710878618;log
MS041;MS041_1;M;Dinophyta;element content;absolute;C content;LN_pg_per_cell;4.087284392;3.357025305;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;1.568201724;0.551449998;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;0;NA;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;0.301029996;-0.096910013;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;2.344392274;0.915927212;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;2.897627091;1.8162413;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;1.838849091;0.6599162;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;1.929418926;0.843232778;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;1.86923172;0.931966115;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;1.903089987;0.741939078;log
MS041;MS041_1;M;Haptophyta;element content;absolute;C content;LN_pg_per_cell;2.149219112;1.179264464;log
MS041;MS041_1;M;other;element content;absolute;C content;LN_pg_per_cell;3.039810554;1.943494516;log
MS041;MS041_2;M;Bacillariophyta;element content;absolute;N content;LN_pg_per_cell;3.868938178;1.788168371;log
MS041;MS041_2;M;Bacillariophyta;element content;absolute;N content;LN_pg_per_cell;1.62324929;-0.026872147;log
MS041;MS041_2;M;Bacillariophyta;element content;absolute;N content;LN_pg_per_cell;2.741939078;1.043755127;log
MS041;MS041_2;M;Chrysophyta;element content;absolute;N content;LN_pg_per_cell;2.66651798;0.995635195;log
MS041;MS041_2;M;Chrysophyta;element content;absolute;N content;LN_pg_per_cell;1.770852012;-0.167491087;log
MS041;MS041_2;M;Chrysophyta;element content;absolute;N content;LN_pg_per_cell;1.799340549;-0.148741651;log
MS041;MS041_2;M;Chrysophyta;element content;absolute;N content;LN_pg_per_cell;2.562292865;0.46686762;log
MS041;MS041_2;M;Chlorophyta;element content;absolute;N content;LN_pg_per_cell;3.530455844;2.112504459;log
MS041;MS041_2;M;Chlorophyta;element content;absolute;N content;LN_pg_per_cell;2.45484486;0.897627091;log
MS041;MS041_2;M;Chlorophyta;element content;absolute;N content;LN_pg_per_cell;0.954242509;-0.638272164;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.389166085;0.898725182;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.7930916;1;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.936010796;1.322219295;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.826074803;1.243038049;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.88422877;1.474216264;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.57863921;0.848189117;log
MS041;MS041_2;M;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;2.434568904;1.056904851;log
MS041;MS041_2;M;Dinophyta;element content;absolute;N content;LN_pg_per_cell;4.539866145;2.837840862;log
MS041;MS041_2;M;Dinophyta;element content;absolute;N content;LN_pg_per_cell;2.57863921;0.91855453;log
MS041;MS041_2;M;Dinophyta;element content;absolute;N content;LN_pg_per_cell;2.946943271;1.354108439;log
MS041;MS041_2;M;Dinophyta;element content;absolute;N content;LN_pg_per_cell;3.526597709;1.972341716;log
MS041;MS041_2;M;Dinophyta;element content;absolute;N content;LN_pg_per_cell;4.087284392;2.644438589;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;1.568201724;-0.207608311;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;0;NA;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;0.301029996;-1.096910013;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;2.344392274;0.290034612;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;2.897627091;1.161368002;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;1.838849091;0.017033339;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;1.929418926;0.064457989;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;1.86923172;0.093421685;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;1.903089987;0.100370545;log
MS041;MS041_2;M;Haptophyta;element content;absolute;N content;LN_pg_per_cell;2.149219112;0.307496038;log
MS041;MS041_2;M;other;element content;absolute;N content;LN_pg_per_cell;3.039810554;1.247973267;log
MS041;MS041_3;M;Bacillariophyta;element content;specific;N:C ratio;NC_molar_ratio;3.868938178;-0.829251376;log
MS041;MS041_3;M;Bacillariophyta;element content;specific;N:C ratio;NC_molar_ratio;1.62324929;-0.86760538;log
MS041;MS041_3;M;Bacillariophyta;element content;specific;N:C ratio;NC_molar_ratio;2.741939078;-0.832347195;log
MS041;MS041_3;M;Chrysophyta;element content;specific;N:C ratio;NC_molar_ratio;2.66651798;-0.748918547;log
MS041;MS041_3;M;Chrysophyta;element content;specific;N:C ratio;NC_molar_ratio;1.770852012;-0.782212582;log
MS041;MS041_3;M;Chrysophyta;element content;specific;N:C ratio;NC_molar_ratio;1.799340549;-0.658168209;log
MS041;MS041_3;M;Chrysophyta;element content;specific;N:C ratio;NC_molar_ratio;2.562292865;-0.855351673;log
MS041;MS041_3;M;Chlorophyta;element content;specific;N:C ratio;NC_molar_ratio;3.530455844;-0.941075249;log
MS041;MS041_3;M;Chlorophyta;element content;specific;N:C ratio;NC_molar_ratio;2.45484486;-0.789455754;log
MS041;MS041_3;M;Chlorophyta;element content;specific;N:C ratio;NC_molar_ratio;0.954242509;-0.838757863;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.389166085;-0.678766617;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.7930916;-0.66133934;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.936010796;-0.764674176;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.826074803;-0.829946696;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.88422877;-0.776853881;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.57863921;-0.729302682;log
MS041;MS041_3;M;Cryptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.434568904;-0.552689558;log
MS041;MS041_3;M;Dinophyta;element content;specific;N:C ratio;NC_molar_ratio;4.539866145;-0.693476228;log
MS041;MS041_3;M;Dinophyta;element content;specific;N:C ratio;NC_molar_ratio;2.57863921;-0.728175856;log
MS041;MS041_3;M;Dinophyta;element content;specific;N:C ratio;NC_molar_ratio;2.946943271;-0.768827934;log
MS041;MS041_3;M;Dinophyta;element content;specific;N:C ratio;NC_molar_ratio;3.526597709;-0.805483691;log
MS041;MS041_3;M;Dinophyta;element content;specific;N:C ratio;NC_molar_ratio;4.087284392;-0.779533505;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;1.568201724;-0.826005097;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;0;NA;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;0.301029996;-1.066946788;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.344392274;-0.69283939;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.897627091;-0.721820088;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;1.838849091;-0.709829649;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;1.929418926;-0.845721578;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;1.86923172;-0.905491219;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;1.903089987;-0.708515322;log
MS041;MS041_3;M;Haptophyta;element content;specific;N:C ratio;NC_molar_ratio;2.149219112;-0.938715217;log
MS041;MS041_3;M;other;element content;specific;N:C ratio;NC_molar_ratio;3.039810554;-0.762468039;log
MS041;MS041_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;3.868938178;2.550472957;log
MS041;MS041_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;1.62324929;0.773786445;log
MS041;MS041_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;2.741939078;1.809155532;log
MS041;MS041_4;M;Chrysophyta;element content;absolute;Chla content;LN_pg_per_cell;2.66651798;1.677606953;log
MS041;MS041_4;M;Chrysophyta;element content;absolute;Chla content;LN_pg_per_cell;1.770852012;0.547774705;log
MS041;MS041_4;M;Chrysophyta;element content;absolute;Chla content;LN_pg_per_cell;1.799340549;0.442479769;log
MS041;MS041_4;M;Chrysophyta;element content;absolute;Chla content;LN_pg_per_cell;2.562292865;1.255272505;log
MS041;MS041_4;M;Chlorophyta;element content;absolute;Chla content;LN_pg_per_cell;3.530455844;2.986632917;log
MS041;MS041_4;M;Chlorophyta;element content;absolute;Chla content;LN_pg_per_cell;2.45484486;1.620136055;log
